Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties
CHEMBL423222;;0;502.61;1;4.83;Z-Leu-Tyr(O-Benzyl)-H;CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)Cc1ccc(OCc2ccccc2)cc1;IC50;'=''';7;nM;8.15;;;UO_0000065;16.23;0.3;3.32;8.7;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL302897;;0;376.88;0;1.23;1b;CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)OCCCl;IC50;'=''';300;nM;6.52;;;UO_0000065;17.31;0.36;5.29;6.72;0;CHEMBL657758;The calpain inhibitory activity(I 50) was measured as ability to enter the platelet to inhibit calpain after cell lysis(assay 2);B;BAO_0000019;assay format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1126246;1;Scientific Literature;J. Med. Chem.;1992;None;
CHEMBL89100;;0;525.65;1;0.95;10;CS(=O)(=O)N[C@H](COCc1ccccc1)C(=O)N[C@H](C=O)CCCCNS(=O)(=O)c1ccccc1;IC50;'=''';400;nM;6.4;;;UO_0000065;12.17;0.25;5.45;4.33;0;CHEMBL658526;Inhibition of intracellular Calpain-I receptor using intact cell assay system;B;BAO_0000219;cell-based format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1131026;1;Scientific Literature;J. Med. Chem.;1998;None;
CHEMBL268950;;0;753.88;2;1.91;11k;CCN1C(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCCNS(=O)(=O)c2ccc(-c3ccccn3)s2)Cc2cc3c(cc2S1(=O)=O)OCCO3;IC50;'=''';20;nM;7.7;;;UO_0000065;10.21;0.21;5.79;4.05;0;CHEMBL654079;In vitro inhibitory activity against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146668;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;None;
CHEMBL123621;;0;448.56;0;2.16;6a;Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H]1CCOC1O)O2;IC50;'=''';147;nM;6.83;;;UO_0000065;15.23;0.29;4.67;5.83;0;CHEMBL654082;Inhibitory activity against on human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146815;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;None;
CHEMBL2408905;;0;487.45;1;-0.17;42;O=C(NCc1cn(-c2ccc([N+](=O)[O-])cc2)nn1)[C@H](Cc1cscn1)NC(=O)[C@H]1O[C@@H]1C(=O)O;IC50;'=''';300;nM;6.52;;;UO_0000065;13.38;0.26;6.69;3.35;1;CHEMBL2411626;Inhibition of human erythrocyte full length Cal1 using (DABCYL)TPLK-SPPSPR-(EDANS) as substrate after 20 min by FRET assay;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2407090;1;Scientific Literature;J. Med. Chem.;2013;None;
CHEMBL2408897;;0;459.46;0;1.5;34;Cc1nc[nH]c1C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)Nc1nc(-c2ccc(F)cc2)cs1;IC50;'=''';225;nM;6.65;;;UO_0000065;14.47;0.28;5.15;4.44;0;CHEMBL2411626;Inhibition of human erythrocyte full length Cal1 using (DABCYL)TPLK-SPPSPR-(EDANS) as substrate after 20 min by FRET assay;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2407090;1;Scientific Literature;J. Med. Chem.;2013;None;
CHEMBL8391;;0;753.68;1;2.48;11h;CCN1C(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCCCNS(=O)(=O)c2ccc(Cl)c(Cl)c2)Cc2cc3c(cc2S1(=O)=O)OCCO3;IC50;;;nM;;;Not Determined;UO_0000065;;;;;0;CHEMBL656845;In vitro inhibitory activity against human calpain I in Molt-4 cells (intact human T-cell leukemia cell line); Not determined;B;BAO_0000219;cell-based format;None;None;None;MOLT-4;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146668;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;CHEMBL3307557
CHEMBL8104;;0;715.76;2;0.69;11e;CCN1C(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCCNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)Cc2cc3c(cc2S1(=O)=O)OCCO3;IC50;'=''';47;nM;7.33;;;UO_0000065;10.24;0.2;6.64;3.32;0;CHEMBL654079;In vitro inhibitory activity against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146668;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;None;
CHEMBL436925;;0;545.61;1;0.45;8f;CCN1C(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCCOC)Cc2cc3c(cc2S1(=O)=O)OCCO3;IC50;'=''';200;nM;6.7;;;UO_0000065;12.28;0.24;6.25;4.77;0;CHEMBL654079;In vitro inhibitory activity against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146668;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;None;
CHEMBL150257;;0;320.39;0;2.03;[(S)-3-Methyl-1-(3-oxo-propylcarbamoyl)-butyl]-carbamic acid benzyl ester;CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCC=O;IC50;'>>''';10000;nM;;;;UO_0000065;;;;;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL357787;;0;433.55;0;2.56;Z-Leu-Ala-Leu-H;CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C)C(=O)N[C@@H](C=O)CC(C)C;IC50;'=''';90;nM;7.05;;;UO_0000065;16.25;0.31;4.49;6.2;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL206737;;0;369.46;0;2.18;5;CC(C)C[C@@H](C#N)NC(=O)[C@@H](NS(=O)(=O)c1ccc(F)cc1)C(C)C;IC50;'>''';100000;nM;;;;UO_0000065;;;;;0;CHEMBL863671;Inhibition of human erythrocyte mu calpain;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138043;1;Scientific Literature;J. Med. Chem.;2006;None;
CHEMBL42716;;0;435.56;1;5.28;1;CC(C)C[C@@H](C=O)NC(=O)[C@@H](CC(=O)C1c2ccccc2Oc2ccccc21)CC(C)C;IC50;'=''';25;nM;7.6;;;UO_0000065;17.45;0.32;2.32;10.49;0;CHEMBL656194;Inhibitory activity using recombinant human Calpain 1 with Suc-Leu-Tyr-MNA as substrate.;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1129824;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL490503;;0;448.75;1;6.17;4;CC(=O)c1c(Nc2ccc(C(F)(F)F)cc2)[nH]c2c(C(F)(F)F)cc(Cl)cc2c1=O;IC50;'>''';30000;nM;;;;UO_0000065;;;;;0;CHEMBL1021956;Inhibition of human erythrocytes mu-calpain after 30 mins by fluorometric assay using pep1 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
CHEMBL415736;;0;417.55;0;1.99;Ac-Leu-Leu-Phe-H;CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C=O)Cc1ccccc1;IC50;'=''';32;nM;7.5;;;UO_0000065;17.95;0.34;5.5;7.18;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL8733;;0;527.6;1;0.99;8l;C=CCNC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)C1Cc2cc3c(cc2S(=O)(=O)N1CC)OCCO3;IC50;'=''';200;nM;6.7;;;UO_0000065;12.7;0.25;5.71;5.11;0;CHEMBL654079;In vitro inhibitory activity against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146668;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;None;
CHEMBL356003;;0;498.67;0;2.45;Ac-Leu-Leu-Lys(t-Boc)-H;CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C=O)CCCCNC(=O)OC(C)(C)C;IC50;'=''';33;nM;7.48;;;UO_0000065;15;0.29;5.03;5.24;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL492089;;0;380.75;0;4.85;20;CC(=O)c1c(Nc2ccc(F)c(F)c2F)[nH]c2c(Cl)ccc(C)c2c1=O;IC50;;;;;;Not Determined;;;;;;0;CHEMBL1021957;Inhibition of human erythrocytes mu-calpain by fluorometric assay using pep2 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
CHEMBL126729;;0;391.81;0;3.51;9;NC(=O)c1cn(-c2ccc(O)c(Cl)c2)c2cc(-c3ccncc3)ccc2c1=O;IC50;'=''';2000;nM;5.7;;;UO_0000065;14.55;0.28;2.19;5.8;0;CHEMBL656843;In vitro inhibitory activity against human erythrocyte Calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1153663;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1995;None;
CHEMBL8651;;0;543.64;1;1.61;8d (Single diastereomer);CCCCNC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)C1Cc2cc3c(cc2S(=O)(=O)N1CC)OCCO3;IC50;'=''';50;nM;7.3;;;UO_0000065;13.43;0.26;5.69;5.57;0;CHEMBL654079;In vitro inhibitory activity against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146668;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;None;
CHEMBL489530;;0;348.74;0;4.41;15;CC(=O)c1c(Nc2ccc(Cl)cc2)[nH]c2c(F)ccc(F)c2c1=O;IC50;'>''';30000;nM;;;;UO_0000065;;;;;0;CHEMBL1021956;Inhibition of human erythrocytes mu-calpain after 30 mins by fluorometric assay using pep1 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
CHEMBL423112;;0;382.46;0;2.86;MDL-28170;CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1;IC50;'=''';200;nM;6.7;;;UO_0000065;17.52;0.33;3.84;7.93;0;CHEMBL1021956;Inhibition of human erythrocytes mu-calpain after 30 mins by fluorometric assay using pep1 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
CHEMBL149969;;0;336.39;0;1;Z-Ser-Leu-H;CC(C)C[C@@H](C=O)NC(=O)[C@H](CO)NC(=O)OCc1ccccc1;IC50;'=''';530;nM;6.28;;;UO_0000065;18.66;0.36;5.28;5.99;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL150330;;0;377.44;0;1.28;Z-Gln-Leu-H;CC(C)C[C@@H](C=O)NC(=O)[C@H](CCC(N)=O)NC(=O)OCc1ccccc1;IC50;'=''';370;nM;6.43;;;UO_0000065;17.04;0.33;5.15;5.04;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL63440;ALOXISTATIN;0;342.44;0;1.01;E64d;CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C;IC50;'=''';4000;nM;5.4;;;UO_0000065;15.76;0.31;4.39;5.56;0;CHEMBL657758;The calpain inhibitory activity(I 50) was measured as ability to enter the platelet to inhibit calpain after cell lysis(assay 2);B;BAO_0000019;assay format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1126246;1;Scientific Literature;J. Med. Chem.;1992;None;
CHEMBL64647;;0;468.33;0;1.43;1d;CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)OCCI;IC50;;;nM;;;substantial inhibition by 5-44 uM;UO_0000065;;;;;0;CHEMBL659384;The calpain inhibitory activity(I 50) was measured as ability to enter the platelet and inhibit calpain in the intact cells(assay 3); (+)indicates substantial inhibition by 5-44 uM;B;BAO_0000219;cell-based format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1126246;1;Scientific Literature;J. Med. Chem.;1992;None
CHEMBL41336;;0;387.56;0;4.75;7a;CC(C)C[C@@H](C=O)NC(=O)[C@@H](CC(=O)CCCCc1ccccc1)CC(C)C;IC50;'=''';138;nM;6.86;;;UO_0000065;17.7;0.33;2.11;10.85;0;CHEMBL654084;Inhibitory activity of compound against recombinant human Calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1151519;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1996;None;
CHEMBL117553;;0;406.89;0;1.81;15j;CN1C(C(=O)N[C@H](C=O)Cc2ccccc2)Cc2cc(Cl)ccc2S1(=O)=O;IC50;'=''';15;nM;7.82;;;UO_0000065;19.23;0.4;6.01;9.36;0;CHEMBL656196;Inhibitory activity towards human calpain I;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134781;1;Scientific Literature;J. Med. Chem.;2001;None;
CHEMBL8294;;0;688.76;1;0.92;11i;CCN1C(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCCNS(=O)(=O)c2ccc(F)cc2)Cc2cc3c(cc2S1(=O)=O)OCCO3;IC50;'=''';2000;nM;5.7;;;UO_0000065;8.27;0.17;4.78;3.21;0;CHEMBL656844;In vitro inhibitory activity against human calpain 1 in Molt-4 cells (intact human T-cell leukemia cell line);B;BAO_0000219;cell-based format;None;None;None;MOLT-4;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146668;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;CHEMBL3307557;
CHEMBL3706732;;0;441.55;0;3.26;6b;CC(C)C[C@H](NC(=O)c1ccc2c(c1)Nc1ccccc1S2)C(=O)N[C@H]1CCOC1O;IC50;'=''';23490;nM;4.63;;;UO_0000065;;;;;0;CHEMBL659380;Inhibitory activity against on calpain in C6 glial cells;F;BAO_0000219;cell-based format;Rattus norvegicus;None;None;C6;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146815;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;CHEMBL3308345;
CHEMBL196113;;0;510.55;1;3.26;2b;Cc1c(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCc2ccccc2)oc2cc3c(cc2c1=O)CCO3;IC50;'=''';2480;nM;5.61;;;UO_0000065;10.98;0.2;2.35;4.89;0;CHEMBL827857;Inhibitory concentration against human plasma mu-calpain;B;BAO_0000366;cell-free format;Homo sapiens;CHEMBL3559721;Plasma;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1139593;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2005;None;
CHEMBL347742;;0;407.47;0;2.97;4-Nitro-Z-Leu-Leu-H;CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccc([N+](=O)[O-])cc1;IC50;'=''';8;nM;8.1;;;UO_0000065;19.87;0.38;5.13;6.34;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL150299;;0;350.42;0;1.39;Z-Thr-Leu-H;CC(C)C[C@@H](C=O)NC(=O)[C@@H](NC(=O)OCc1ccccc1)[C@H](C)O;IC50;'=''';190;nM;6.72;;;UO_0000065;19.18;0.37;5.33;6.42;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL151521;;0;362.47;0;3.06;Z-t-BuGly-Leu-H;CC(C)C[C@@H](C=O)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)(C)C;IC50;'=''';4;nM;8.4;;;UO_0000065;23.17;0.44;5.34;9.94;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL150380;;0;382.53;0;2.42;MS-Leu_leu-H;Cc1ccc(S(=O)(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)CC(C)C)cc1;IC50;'=''';35;nM;7.46;;;UO_0000065;19.49;0.39;5.04;8.07;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL269384;;0;444.51;0;1.32;(text) (pg no 1038);CCN1C(C(=O)N[C@H](C=O)Cc2ccccc2)Cc2cc3c(cc2S1(=O)=O)OCCO3;IC50;'=''';7;nM;8.15;;;UO_0000065;18.35;0.36;6.83;7.99;0;CHEMBL654079;In vitro inhibitory activity against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146668;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;None;
CHEMBL2376296;;0;393.87;0;4.37;24;CC1(Cc2ccccc2)OC(=O)c2c1ccn(CCc1ccc(Cl)cc1)c2=O;IC50;'=''';29600;nM;4.53;;;UO_0000065;11.5;0.22;0.16;9.38;0;CHEMBL2378746;Inhibition of calpain 1 in human erythrocytes using Suc-LLVY-AMC as substrate by fluorescence assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2375248;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2013;None;
CHEMBL196990;;0;540.57;1;3.14;2d;Cc1c(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCCc2ccccc2)oc2cc3c(cc2c1=O)OCCO3;IC50;'=''';4530;nM;5.34;;;UO_0000065;9.89;0.18;2.2;4.31;0;CHEMBL827857;Inhibitory concentration against human plasma mu-calpain;B;BAO_0000366;cell-free format;Homo sapiens;CHEMBL3559721;Plasma;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1139593;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2005;None;
CHEMBL302897;;0;376.88;0;1.23;1b;CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)OCCCl;IC50;;;nM;;;substantial inhibition by 5-44 uM;UO_0000065;;;;;0;CHEMBL659384;The calpain inhibitory activity(I 50) was measured as ability to enter the platelet and inhibit calpain in the intact cells(assay 3); (+)indicates substantial inhibition by 5-44 uM;B;BAO_0000219;cell-based format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1126246;1;Scientific Literature;J. Med. Chem.;1992;None
CHEMBL420698;;0;372.45;0;1.16;15f;CN1C(C(=O)N[C@H](C=O)Cc2ccccc2)Cc2ccccc2S1(=O)=O;IC50;'=''';1700;nM;5.77;;;UO_0000065;;;;;0;CHEMBL714770;Inhibitory concentration against MOLT-4 cells (human T-cell leukemia cell line);F;BAO_0000219;cell-based format;None;None;None;MOLT-4;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134781;1;Scientific Literature;J. Med. Chem.;2001;CHEMBL3307557;
CHEMBL254142;;0;377.4;0;1.23;3;Cc1c(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(N)=O)[nH]c2ccccc2c1=O;IC50;'=''';710;nM;6.15;;;UO_0000065;16.29;0.3;4.92;5.03;0;CHEMBL1013486;Inhibition of human erythrocytes mu-calpain;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1154513;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2009;None;
CHEMBL462912;;0;546.62;1;3.33;4i-6;COc1ccc(CCNC(=O)C(=O)[C@H](Cc2ccccc2)NC(=O)CCC(=O)c2cc(OC)ccc2OC)cc1;IC50;'=''';950;nM;6.02;;;UO_0000065;11.02;0.21;2.69;5.02;0;CHEMBL1013486;Inhibition of human erythrocytes mu-calpain;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1154513;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2009;None;
CHEMBL338878;;0;574.66;2;6.02;1e;CCCCOP(=O)(OCCCC)C(=O)[C@@H](Cc1ccccc1)NC(=O)C(NC(=O)OCc1ccccc1)C(C)C;IC50;'>''';10000;nM;;;;UO_0000065;;;;;0;CHEMBL658527;inhibitory activity measured against recombinant human Calpain-I receptor;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1131587;1;Scientific Literature;J. Med. Chem.;1998;None;
CHEMBL457767;;0;458.51;0;2.97;4d-1;O=C(CCC(=O)c1ccccc1O)N[C@@H](Cc1ccccc1)C(=O)C(=O)NCc1ccccc1;IC50;'=''';13840;nM;4.86;;;UO_0000065;10.6;0.2;1.89;4.32;0;CHEMBL1013486;Inhibition of human erythrocytes mu-calpain;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1154513;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2009;None;
CHEMBL503173;;0;488.54;0;2.98;4g-1;COc1ccc(C(=O)CCC(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCc2ccccc2)c(O)c1;IC50;'=''';12990;nM;4.89;;;UO_0000065;10;0.19;1.91;4.01;0;CHEMBL1013486;Inhibition of human erythrocytes mu-calpain;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1154513;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2009;None;
CHEMBL521771;;0;406.23;0;5;5;CC(=O)c1c(Nc2ccc(C)cc2Cl)[nH]c2c([N+](=O)[O-])cc(Cl)cc2c1=O;IC50;'=''';2390;nM;5.62;;;UO_0000065;13.84;0.28;0.62;5.35;0;CHEMBL1021957;Inhibition of human erythrocytes mu-calpain by fluorometric assay using pep2 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
CHEMBL513042;;0;426.1;1;5.54;10;CC(=O)c1c(Nc2ccc(Cl)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O;IC50;'=''';3530;nM;5.45;;;UO_0000065;12.8;0.31;-0.09;8.8;0;CHEMBL1021956;Inhibition of human erythrocytes mu-calpain after 30 mins by fluorometric assay using pep1 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
