"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL4532005";"";"0";"500.76";"2";"6.03";"614";"CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(SC4CCCC4)ccc3s1)CCNC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4575529";"";"0";"442.65";"1";"5.34";"624";"CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)C[C@H](C)N[C@@H]2C";"IC50";"'<'";"300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4587579";"";"0";"357.50";"0";"4.36";"201; Ex 30";"CCN1CCc2c(sc(NC(C)=O)c2-c2nc3ccccc3s2)C1";"IC50";"'<='";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL1721230";"";"0";"329.45";"0";"3.63";"202; Ex 28";"CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2";"IC50";"'<='";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4576590";"";"0";"343.48";"0";"4.19";"205; Ex 33";"CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)C(C)CNC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4587039";"";"0";"343.48";"0";"4.19";"210";"CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2C";"IC50";"'<='";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4551074";"";"0";"397.45";"0";"4.73";"214";"CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2C(F)(F)F";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4524884";"";"0";"506.70";"2";"5.67";"175";"COc1ccc(-c2ccc3sc(-c4c(NC(=O)CCNC(C)C)sc5c4CCNC5)nc3c2)cc1";"IC50";"'<'";"300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4564295";"";"0";"554.76";"2";"5.07";"181";"CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccc(S(C)(=O)=O)cc4)ccc3s1)CCNC2";"IC50";"'<'";"300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4566184";"";"0";"453.62";"0";"2.99";"132";"O=C(CC[N+]12C[C@@H]3CC[C@H](C1)N32)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"13.89";"0.28";"3.31";"8.98";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4538781";"";"0";"455.61";"0";"3.12";"125";"O=C(CCN1CC2(CCOC2)C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2";"IC50";"'<'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4578047";"";"0";"443.60";"0";"3.07";"112";"CC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCN(CCN1CCOCC1)C2";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"11.95";"0.24";"2.23";"7.51";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4538417";"";"0";"406.44";"0";"3.46";"77";"Cc1ccc(C)n1-c1cc(C(=O)NCCc2cccc(C(=O)O)c2)ccc1C(=O)O";"IC50";"'='";"7270.0";"nM";"5.14";"";"";"UO_0000065";"12.64";"0.23";"1.68";"4.73";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4564509";"";"0";"457.49";"0";"4.28";"97";"Cc1cc(C)c2c(=O)c(/C=N/NC(=O)c3ccc(C(=O)O)c(-n4c(C)ccc4C)c3)coc2c1";"IC50";"'='";"5550.0";"nM";"5.26";"";"";"UO_0000065";"11.49";"0.21";"0.98";"4.61";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4533461";"";"0";"415.37";"0";"3.97";"107";"Cc1ccc(C)n1-c1cc(C(=O)N/N=C/c2cc(F)c(F)c(F)c2)ccc1C(=O)O";"IC50";"'='";"9300.0";"nM";"5.03";"";"";"UO_0000065";"12.11";"0.23";"1.06";"6.01";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4572415";"";"0";"308.18";"0";"3.86";"130";"Cc1cc(Br)c(-n2c(C)ccc2C)c(C(=O)O)c1";"IC50";"'='";"51500.0";"nM";"4.29";"";"";"UO_0000065";"13.91";"0.33";"0.43";"10.15";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4557073";"";"0";"214.27";"0";"2.19";"133";"Cc1ccc(C)n1-c1ccccc1C(N)=O";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4580970";"";"0";"216.24";"0";"2.19";"134";"Cc1ccc(C)n1-c1ncccc1C(=O)O";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"27.75";"0.51";"3.81";"10.89";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4557769";"";"0";"354.43";"0";"3.21";"191";"Cc1ccc(C)n1-c1ccccc1C(=O)NS(=O)(=O)c1ccccc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4592572";"";"0";"378.43";"0";"3.78";"193";"Cc1ccc(C)n1-c1cc(CNCc2ccc(C(=O)O)cc2)ccc1C(=O)O";"IC50";"'<'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4575641";"";"0";"378.43";"0";"3.78";"196";"Cc1ccc(C)n1-c1cc(CNCc2cccc(C(=O)O)c2)ccc1C(=O)O";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"15.85";"0.29";"2.22";"6.55";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4514773";"";"0";"523.61";"1";"3.50";"205";"Cc1ccc(C)n1-c1cc(C(=O)N2CCCC(c3ccc(C(=O)NS(C)(=O)=O)cc3)C2)ccc1C(=O)O";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"11.46";"0.22";"2.50";"4.77";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4559501";"";"0";"461.52";"0";"3.40";"213";"COc1ccccc1C(=O)N1CCN(C(=O)c2ccc(C(=O)O)c(-n3c(C)ccc3C)c2)CC1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4586035";"";"0";"443.46";"0";"3.77";"53";"Cc1ccccc1N1C(=O)NC(=O)/C(=C\c2cc(C)n(-c3ccccc3C(=O)O)c2C)C1=O";"IC50";"'='";"2510000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL1481627";"";"0";"382.42";"0";"4.73";"59";"Cc1cc(/C=C(/C#N)c2nc3ccccc3[nH]2)c(C)n1-c1ccccc1C(=O)O";"IC50";"'='";"125000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4556115";"";"0";"226.28";"0";"3.67";"60";"Cc1cccc(C)c1-c1ccccc1C(=O)O";"IC50";"'='";"89100.0";"nM";"4.05";"";"";"UO_0000065";"17.90";"0.33";"0.38";"10.86";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4541426";"";"0";"273.29";"0";"2.72";"66";"CC(=O)Oc1cc(-n2c(C)ccc2C)ccc1C(=O)O";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4571842";"";"0";"351.37";"0";"2.28";"78";"Cc1ccc(C)n1-c1cc(C(=O)N/N=C/c2c[nH]cn2)ccc1C(=O)O";"IC50";"'='";"1750.0";"nM";"5.76";"";"";"UO_0000065";"16.38";"0.30";"3.48";"5.12";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4560920";"";"0";"395.39";"0";"3.40";"117";"Cc1ccc(C)n1-c1cc(C(=O)N/N=C\c2ccc(O)c(F)c2)ccc1C(=O)O";"IC50";"'='";"6520.0";"nM";"5.19";"";"";"UO_0000065";"13.12";"0.24";"1.79";"4.99";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL1556162";"";"0";"287.32";"0";"4.48";"141";"O=C(O)c1ccccc1-n1c2ccccc2c2ccccc21";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
